0.19
lambda flux err
2720.974935572054 6.44273 0.955724
2721.365223710647 6.59068 0.957784
2721.755511849241 6.79239 0.962414
2722.145799987835 7.14373 0.976249
2722.536088126428 5.49709 0.920746
2722.926376265022 5.90733 0.935679
2723.316664403616 7.72295 0.994799
2723.70695254221 7.89842 1.00066
2724.097240680803 7.07149 0.975488
2724.487528819396 5.76807 0.930952
2724.87781695799 6.5417 0.964185
2725.268105096584 6.42261 0.960883
2725.658393235178 6.99664 0.975439
2726.048681373771 7.45256 0.993932
2726.438969512365 7.38611 0.990375
2726.829257650958 6.0372 0.943938
2727.219545789552 6.70552 0.96934
2727.609833928146 6.88434 0.978778
2728.000122066739 6.86075 0.97646
2728.390410205334 8.64648 1.02887
2728.780698343927 7.95082 1.01084
2729.170986482521 7.13342 0.987053
2729.561274621114 6.13686 0.95602
2729.951562759708 6.23766 0.9575
2730.341850898301 8.3847 1.0235
2730.732139036895 6.74511 0.976593
2731.122427175489 7.16627 0.990131
2731.512715314083 7.47988 0.998071
2731.903003452677 6.81765 0.977033
2732.29329159127 6.66266 0.974329
2732.683579729863 6.31308 0.955456
2733.073867868457 6.63978 0.972928
2733.464156007051 8.46045 1.02745
2733.854444145644 8.71747 1.03692
2734.244732284238 7.14794 0.99019
2734.635020422832 8.8153 1.04019
2735.025308561425 7.16687 0.993416
2735.415596700019 8.30969 1.02168
2735.805884838613 8.18902 1.02815
2736.196172977207 8.58484 1.03473
2736.5864611158 8.16022 1.0246
2736.976749254394 8.60504 1.03489
2737.367037392987 8.35342 1.03152
2737.757325531581 7.97966 1.02046
2738.147613670175 8.57228 1.03549
2738.537901808768 8.99402 1.04946
2738.928189947362 8.77043 1.04214
2739.318478085955 7.54864 1.01008
2739.70876622455 8.40268 1.02739
2740.099054363143 7.28041 1.00312
2740.489342501736 6.75237 0.981635
2740.879630640331 9.04846 1.04991
2741.269918778924 7.36751 1.00461
2741.660206917518 7.78683 1.01354
2742.050495056111 7.79068 1.00806
2742.440783194705 7.61451 1.0056
2742.831071333298 7.22757 0.999578
2743.221359471892 7.78249 1.01201
2743.611647610486 7.45965 1.00879
2744.00193574908 9.39613 1.05541
2744.392223887673 8.73205 1.04203
2744.782512026266 6.99646 0.99574
2745.172800164861 9.01418 1.04802
2745.563088303454 8.57015 1.04045
2745.953376442048 7.72711 1.01876
2746.343664580642 8.17012 1.02814
2746.733952719235 7.23138 1.00148
2747.124240857829 8.53905 1.0438
2747.514528996423 8.34683 1.03209
2747.904817135017 6.97005 0.994376
2748.29510527361 7.40356 1.0078
2748.685393412204 7.6913 1.01693
2749.075681550797 8.0193 1.0193
2749.465969689391 7.74371 1.01811
2749.856257827984 7.61407 1.0139
2750.246545966578 7.32845 1.00995
2750.636834105172 6.53173 0.984924
2751.027122243765 7.06102 1.00733
2751.417410382359 5.88247 0.968054
2751.807698520953 7.04079 0.998523
2752.197986659547 8.59925 1.0474
2752.588274798141 7.21024 1.01362
2752.978562936733 7.92799 1.02972
2753.368851075328 7.1307 1.00415
2753.759139213922 7.11098 1.00918
2754.149427352515 6.76589 0.994301
2754.539715491108 7.62215 1.0279
2754.930003629702 7.42781 1.01965
2755.320291768296 7.39895 1.02102
2755.710579906889 7.99665 1.04007
2756.100868045484 7.93756 1.03577
2756.491156184077 6.85661 1.00291
2756.881444322671 7.73877 1.02953
2757.271732461265 7.54592 1.02232
2757.662020599858 9.05503 1.06669
2758.052308738451 9.67834 1.08922
2758.442596877045 8.5686 1.05371
2758.832885015639 7.35629 1.02233
2759.223173154232 7.86975 1.03303
2759.613461292826 7.36443 1.0254
2760.00374943142 6.91363 1.01499
2760.394037570014 7.65231 1.0309
2760.784325708607 8.58714 1.06501
2761.1746138472 8.96853 1.07812
2761.564901985795 8.62059 1.0656
2761.955190124388 7.27149 1.02034
2762.345478262981 6.00627 0.981602
2762.735766401575 7.45163 1.02473
2763.126054540169 7.69344 1.03863
2763.516342678762 8.51848 1.06207
2763.906630817356 8.04153 1.04309
2764.29691895595 8.68302 1.07087
2764.687207094544 9.99355 1.10192
2765.077495233138 9.25033 1.08818
2765.467783371731 9.89492 1.10894
2765.858071510325 9.66527 1.09701
2766.248359648919 8.60498 1.06833
2766.638647787512 9.45813 1.09218
2767.028935926105 9.26287 1.08692
2767.419224064699 9.00414 1.08332
2767.809512203293 9.85921 1.11168
2768.199800341887 10.4283 1.12179
2768.59008848048 10.6228 1.12762
2768.980376619074 11.2906 1.14916
2769.370664757668 10.9389 1.13378
2769.760952896261 10.5034 1.12894
2770.151241034855 9.23944 1.09179
2770.541529173448 9.83433 1.108
2770.931817312042 9.66986 1.11545
2771.322105450635 9.62588 1.10915
2771.71239358923 10.5147 1.12745
2772.102681727823 9.68631 1.1112
2772.492969866417 9.55993 1.10846
2772.883258005011 9.17877 1.08991
2773.273546143604 9.14789 1.09513
2773.663834282198 8.95742 1.08794
2774.054122420792 8.00753 1.05668
2774.444410559385 7.97498 1.05448
2774.834698697979 9.17552 1.08965
2775.224986836573 11.0814 1.15335
2775.615274975166 10.722 1.13838
2776.00556311376 9.68286 1.11465
2776.395851252354 9.13197 1.09089
2776.786139390947 9.8926 1.1131
2777.176427529541 8.53511 1.07609
2777.566715668134 8.34022 1.07394
2777.957003806729 7.16863 1.04023
2778.347291945322 8.75281 1.08664
2778.737580083915 9.05709 1.09964
2779.12786822251 9.08315 1.10131
2779.518156361103 8.88419 1.0958
2779.908444499696 8.15863 1.07012
2780.29873263829 9.24531 1.10238
2780.689020776884 9.79083 1.12173
2781.079308915478 7.74568 1.06401
2781.46959705407 7.90209 1.0677
2781.859885192665 7.62285 1.06197
2782.250173331259 9.71188 1.11933
2782.640461469852 9.81777 1.12577
2783.030749608446 8.53014 1.09373
2783.421037747039 8.86734 1.09452
2783.811325885633 9.58492 1.12105
2784.201614024227 9.90757 1.13428
2784.591902162821 9.58891 1.12547
2784.982190301414 8.36723 1.09293
2785.372478440008 9.25172 1.11247
2785.762766578602 7.94328 1.06955
2786.153054717195 7.18678 1.04649
2786.543342855789 6.81563 1.03963
2786.933630994383 7.59352 1.06295
2787.323919132976 8.91485 1.10667
2787.714207271569 8.56051 1.0922
2788.104495410163 7.45867 1.06121
2788.494783548757 7.27184 1.04789
2788.885071687351 7.05315 1.04087
2789.275359825944 6.89664 1.0394
2789.665647964538 9.30424 1.11487
2790.055936103132 7.94055 1.08248
2790.446224241726 8.44532 1.09698
2790.836512380319 10.4076 1.15774
2791.226800518912 8.36054 1.09044
2791.617088657507 7.8774 1.08051
2792.0073767961 7.9764 1.08205
2792.397664934693 7.68374 1.06959
2792.787953073287 8.82022 1.1105
2793.178241211881 6.70659 1.04108
2793.568529350475 5.8589 1.01796
2793.958817489068 5.58243 1.00595
2794.349105627662 4.47539 0.969825
2794.739393766256 3.91314 0.951904
2795.129681904849 2.80231 0.907942
2795.519970043442 3.10016 0.927576
2795.910258182037 6.11262 1.03417
2796.30054632063 5.91296 1.02197
2796.690834459225 7.1772 1.06458
2797.081122597818 7.61941 1.07447
2797.471410736411 8.50174 1.10981
2797.861698875005 7.92993 1.09545
2798.251987013599 7.99008 1.09268
2798.642275152192 7.29039 1.07902
2799.032563290786 6.62482 1.0548
2799.42285142938 7.30282 1.06575
2799.813139567973 8.46733 1.10879
2800.203427706567 6.76267 1.05508
2800.593715845161 6.02671 1.03016
2800.984003983754 5.79571 1.03068
2801.374292122348 6.44679 1.05233
2801.764580260941 6.39445 1.04526
2802.154868399536 4.16181 0.965171
2802.545156538129 2.48749 0.914728
2802.935444676722 2.97873 0.922849
2803.325732815316 4.85675 0.991131
2803.71602095391 6.98958 1.06488
2804.106309092503 8.1437 1.10021
2804.496597231097 7.34568 1.08338
2804.886885369691 6.95886 1.06459
2805.277173508284 7.31427 1.0745
2805.667461646878 7.59067 1.0875
2806.057749785472 7.84924 1.0942
2806.448037924066 8.29993 1.10908
2806.83832606266 8.51622 1.1213
2807.228614201253 7.53091 1.08604
2807.618902339847 7.37566 1.08588
2808.00919047844 6.57639 1.06381
2808.399478617034 6.98478 1.0698
2808.789766755627 7.59125 1.0913
2809.180054894221 7.80985 1.09635
2809.570343032815 7.9546 1.1064
2809.960631171408 8.26719 1.11738
2810.350919310002 8.03969 1.10326
2810.741207448596 7.47919 1.09139
2811.13149558719 7.93402 1.10694
2811.521783725783 9.10255 1.14398
2811.912071864376 9.61366 1.15581
2812.30236000297 8.93926 1.13252
2812.692648141564 8.89387 1.12902
2813.082936280158 8.53606 1.12727
2813.473224418751 7.92439 1.10367
2813.863512557345 6.682 1.06283
2814.253800695939 8.03328 1.11262
2814.644088834533 8.82427 1.13025
2815.034376973126 7.48895 1.09987
2815.42466511172 9.31202 1.16113
2815.814953250314 8.74619 1.13472
2816.205241388907 7.76463 1.10746
2816.5955295275 6.97453 1.08106
2816.985817666095 5.85603 1.03678
2817.376105804688 7.03881 1.08336
2817.766393943281 7.97666 1.114
2818.156682081875 7.97984 1.11293
2818.546970220469 8.45149 1.13581
2818.937258359063 8.50489 1.13344
2819.327546497656 7.43977 1.09627
2819.71783463625 7.02632 1.09038
2820.108122774844 7.4941 1.10146
2820.498410913437 8.71051 1.1427
2820.88869905203 8.24602 1.13586
2821.278987190625 8.59361 1.13993
2821.669275329218 9.07917 1.15453
2822.059563467812 7.98313 1.12732
2822.449851606406 8.15363 1.13163
2822.840139744999 6.30907 1.07006
2823.230427883593 6.97357 1.0976
2823.620716022187 7.21497 1.09646
2824.011004160781 7.3884 1.11452
2824.401292299374 8.39763 1.14254
2824.791580437967 9.54521 1.17457
2825.181868576562 7.86052 1.13451
2825.572156715155 7.21676 1.10868
2825.962444853748 7.41514 1.11786
2826.352732992342 5.53174 1.0551
2826.743021130936 6.97243 1.10102
2827.133309269529 7.33325 1.11831
2827.523597408123 8.52666 1.16313
2827.913885546717 7.20425 1.11345
2828.304173685311 7.99035 1.14066
2828.694461823904 8.41558 1.15026
2829.084749962498 7.94177 1.13964
2829.475038101091 8.83933 1.16531
2829.865326239685 9.0655 1.17404
2830.255614378278 8.46728 1.15328
2830.645902516873 8.30799 1.15096
2831.036190655467 8.65493 1.16262
2831.42647879406 8.22174 1.14323
2831.816766932653 6.91259 1.10763
2832.207055071247 8.03805 1.14299
2832.597343209841 8.19855 1.14125
2832.987631348434 9.16049 1.17676
2833.377919487028 9.33106 1.18043
2833.768207625622 9.10839 1.17254
2834.158495764215 9.29279 1.1801
2834.548783902809 8.75814 1.1633
2834.939072041403 7.1903 1.11618
2835.329360179997 9.07486 1.16903
2835.71964831859 9.35703 1.17965
2836.109936457184 9.60858 1.18152
2836.500224595778 9.36045 1.17312
2836.890512734371 10.4931 1.20441
2837.280800872964 9.93067 1.19379
2837.671089011559 9.62518 1.17895
2838.061377150152 10.7901 1.22392
2838.451665288745 9.08122 1.17928
2838.84195342734 8.10674 1.1629
2839.232241565933 7.58933 1.23937
2839.622529704527 8.64266 1.26513
2840.01281784312 7.75689 1.24503
2840.403105981714 7.97831 1.25441
2840.793394120308 9.97992 1.31837
2841.183682258901 9.63432 1.30449
2841.573970397495 9.10774 1.29097
2841.964258536088 9.42141 1.30126
2842.354546674683 9.57957 1.30386
2842.744834813276 8.8081 1.28483
2843.13512295187 8.56322 1.27262
2843.525411090463 9.19835 1.29531
2843.915699229057 9.27858 1.29433
2844.305987367651 8.35101 1.26045
2844.696275506244 8.43854 1.2774
2845.086563644838 10.1679 1.34051
2845.476851783432 9.42935 1.30666
2845.867139922025 6.64005 1.21259
2846.257428060618 6.30345 1.19663
2846.647716199212 8.42086 1.27353
2847.038004337806 8.68389 1.28986
2847.4282924764 9.95562 1.33179
2847.818580614994 10.5301 1.34712
2848.208868753587 7.37009 1.24741
2848.599156892181 9.39157 1.32015
2848.989445030775 8.88014 1.29223
2849.379733169368 7.32957 1.23397
2849.770021307962 7.70166 1.24808
2850.160309446556 8.02768 1.2567
2850.550597585149 8.78414 1.2902
2850.940885723743 7.59738 1.24657
2851.331173862337 9.38146 1.30582
2851.72146200093 6.88493 1.21534
2852.111750139524 6.53101 1.19629
2852.502038278118 8.52016 1.26818
2852.892326416711 10.2684 1.32957
2853.282614555305 9.99465 1.31388
2853.672902693899 10.5106 1.3282
2854.063190832492 11.396 1.35721
2854.453478971085 10.4149 1.32176
2854.843767109679 10.5942 1.33457
2855.234055248273 7.72263 1.22395
2855.624343386867 8.88881 1.26684
2856.01463152546 9.21106 1.26614
2856.404919664054 8.16889 1.2282
2856.795207802648 8.80689 1.25311
2857.185495941241 10.5214 1.30884
2857.575784079835 10.6143 1.31096
2857.966072218429 9.34962 1.28629
2858.356360357022 8.72789 1.32521
2858.746648495615 9.75678 1.6023
2859.13693663421 10.1623 1.6496
2859.527224772804 8.44605 1.58041
2859.917512911397 8.1271 1.56995
2860.307801049991 8.87085 1.59259
2860.698089188584 8.61913 1.59731
2861.088377327178 6.5132 1.49915
2861.478665465772 7.75805 1.58685
2861.868953604366 8.1039 1.67846
2862.259241742959 7.43899 1.76349
2862.649529881552 7.46233 1.77336
2863.039818020146 6.3277 1.71369
2863.43010615874 5.6096 1.67184
2863.820394297334 6.79098 1.73757
2864.210682435927 7.24601 1.75806
2864.600970574521 7.74912 1.77879
2864.991258713115 10.2988 1.91791
2865.381546851708 7.80982 1.79104
2865.771834990302 8.23234 1.82055
2866.162123128896 8.38213 1.82961
2866.55241126749 9.11169 1.86352
2866.942699406082 8.18434 1.81094
2867.332987544677 7.35924 1.78602
2867.723275683271 7.5347 1.79773
2868.113563821864 8.49841 1.83534
2868.503851960457 7.07814 1.76347
2868.894140099051 5.45419 1.68743
2869.284428237645 7.28105 1.76066
2869.674716376238 6.69368 1.74832
2870.065004514832 7.92896 1.79432
2870.455292653426 9.02445 1.8401
2870.84558079202 10.5992 1.92237
2871.235868930613 10.5678 1.91177
2871.626157069207 8.33069 1.78366
2872.016445207801 9.67665 1.85343
2872.406733346394 10.5799 1.89284
2872.797021484989 11.1302 1.90847
2873.187309623581 9.97351 1.8585
2873.577597762175 9.79873 1.84392
2873.967885900769 10.4718 1.86267
2874.358174039363 9.87401 1.82544
2874.748462177956 11.4604 1.91469
2875.138750316549 14.1166 2.01826
2875.529038455144 14.2953 2.00954
2875.919326593737 12.5504 1.92273
2876.309614732331 12.1987 1.90974
2876.699902870924 14.0649 1.97723
2877.090191009518 12.6003 1.92578
2877.480479148112 12.8585 1.9311
2877.870767286705 12.2736 1.97203
2878.261055425299 8.84418 1.89678
2878.651343563893 9.46941 2.26823
2879.041631702486 11.1743 2.5293
2879.43191984108 8.99509 3.24078
2879.822207979674 8.51638 3.27035
2880.212496118267 4.15226 2.86937
2880.602784256861 10.0727 3.33155
2880.993072395455 7.63925 3.16307
2881.383360534048 7.82216 3.15192
2881.773648672642 8.29822 3.23077
2882.163936811236 12.4896 3.54173
2882.554224949829 12.4456 3.5488
2882.944513088422 11.8967 3.50365
2883.334801227017 9.14569 3.31312
2883.72508936561 12.1912 3.54219
2884.115377504204 10.9934 3.43651
2884.505665642798 15.0112 3.71237
2884.895953781391 12.0684 3.55767
2885.286241919985 10.6041 3.47789
2885.676530058579 10.807 3.45811
2886.066818197172 11.3894 3.50361
2886.457106335766 15.0236 3.7398
2886.84739447436 14.6883 3.74063
2887.237682612953 13.9475 3.71418
2887.627970751547 10.8483 3.45551
2888.018258890141 9.99462 3.40568
2888.408547028734 9.50501 3.34062
2888.798835167328 11.2706 3.49857
2889.189123305921 6.93305 3.07703
2889.579411444515 7.20111 3.05972
2889.969699583109 9.01678 3.27395
2890.359987721703 15.6761 3.80805
2890.750275860297 12.9747 3.59182
2891.14056399889 12.5361 3.51406
2891.530852137483 15.7626 3.76898
2891.921140276078 10.3543 3.23784
2892.311428414671 9.97905 3.28083
2892.701716553264 12.609 3.48823
2893.092004691859 12.8893 3.46851
2893.482292830452 6.02726 2.82403
2893.872580969045 12.277 3.39758
2894.262869107639 14.7794 3.54993
2894.653157246233 16.6733 3.72057
2895.043445384827 16.4219 3.69174
2895.433733523419 15.1866 3.59785
2895.824021662014 18.1906 3.7708
2896.214309800608 13.2651 3.37125
2896.604597939201 13.7151 3.41616
2896.994886077794 6.87319 2.74102
2897.385174216388 14.0385 3.38984
2897.775462354982 17.0679 3.71089
2898.165750493575 10.7095 3.49367
2898.55603863217 8.96313 3.42872
2898.946326770763 0 0
2899.336614909357 0 0
2899.726903047951 0 0
2900.117191186544 0 0
2900.507479325138 0 0
2900.897767463732 0 0
2901.288055602326 0 0
2901.678343740918 0 0
2902.068631879512 0 0
2902.458920018106 0 0
2902.8492081567 0 0
