1.09
lambda flux err
2714.359047161831 5.48805 0.864192
2714.749344506332 5.07335 0.848063
2715.139641850833 5.44632 0.865079
2715.529939195335 5.89577 0.886473
2715.920236539836 5.33637 0.862473
2716.310533884337 5.26352 0.854044
2716.700831228839 6.41643 0.90593
2717.091128573341 5.82484 0.88353
2717.481425917843 5.32917 0.862984
2717.871723262345 4.6917 0.840213
2718.262020606846 4.95161 0.849969
2718.652317951347 4.35154 0.819292
2719.042615295849 5.04291 0.842399
2719.432912640351 6.39831 0.903043
2719.823209984852 5.55776 0.873522
2720.213507329353 4.7353 0.836282
2720.603804673855 5.87489 0.881086
2720.994102018357 6.32368 0.903238
2721.384399362859 5.35227 0.862096
2721.77469670736 6.36778 0.904014
2722.164994051862 6.29155 0.899953
2722.555291396363 5.8412 0.878828
2722.945588740864 6.25031 0.894735
2723.335886085366 4.66692 0.838205
2723.726183429868 4.99621 0.851781
2724.116480774369 5.51548 0.872725
2724.50677811887 5.06066 0.854511
2724.897075463372 5.79323 0.882729
2725.287372807874 7.1647 0.937179
2725.677670152376 6.44154 0.912938
2726.067967496877 6.89143 0.924626
2726.458264841379 7.28298 0.936067
2726.84856218588 6.68933 0.919566
2727.238859530382 5.75359 0.88301
2727.629156874883 6.30535 0.905936
2728.019454219385 6.5813 0.917179
2728.409751563886 7.18081 0.934669
2728.800048908388 6.32316 0.903104
2729.190346252889 5.44888 0.874091
2729.580643597391 6.17727 0.898977
2729.970940941893 6.2762 0.900324
2730.361238286394 5.35192 0.865036
2730.751535630895 4.87844 0.847052
2731.141832975397 6.12679 0.895993
2731.532130319898 6.78519 0.920949
2731.9224276644 5.59994 0.880805
2732.312725008902 5.69839 0.882949
2732.703022353403 5.8962 0.888519
2733.093319697905 5.47354 0.871427
2733.483617042406 6.16708 0.899999
2733.873914386907 6.71761 0.92542
2734.26421173141 4.99687 0.859756
2734.654509075911 5.39456 0.870257
2735.044806420413 6.32278 0.906372
2735.435103764914 5.14624 0.864728
2735.825401109415 5.54212 0.879085
2736.215698453918 5.69102 0.887694
2736.605995798419 6.03733 0.898991
2736.99629314292 6.98274 0.933441
2737.386590487422 6.1902 0.907304
2737.776887831923 6.40939 0.914937
2738.167185176424 6.03586 0.897356
2738.557482520927 7.0926 0.939604
2738.947779865428 6.35444 0.914521
2739.33807720993 4.68096 0.849641
2739.72837455443 5.41137 0.883943
2740.118671898932 5.2639 0.874041
2740.508969243434 7.77538 0.96931
2740.899266587936 7.80364 0.973046
2741.289563932438 6.39558 0.92136
2741.679861276939 6.49087 0.930541
2742.07015862144 6.36822 0.928213
2742.460455965942 7.21583 0.958857
2742.850753310444 7.31779 0.959547
2743.241050654945 7.23697 0.957206
2743.631347999446 6.3026 0.922411
2744.021645343948 5.44103 0.887875
2744.41194268845 5.56865 0.894431
2744.802240032951 5.80296 0.901793
2745.192537377453 6.74142 0.931544
2745.582834721955 6.58025 0.929238
2745.973132066456 5.94528 0.913026
2746.363429410957 5.6575 0.899024
2746.753726755459 5.4906 0.891499
2747.144024099961 6.18644 0.920738
2747.534321444462 5.06048 0.877789
2747.924618788963 5.85074 0.907583
2748.314916133465 6.11724 0.917183
2748.705213477967 5.83566 0.906688
2749.095510822469 5.91236 0.909219
2749.48580816697 4.75832 0.865359
2749.876105511472 5.5911 0.897401
2750.266402855973 6.70857 0.943217
2750.656700200475 6.08685 0.924377
2751.046997544976 6.27194 0.928212
2751.437294889478 4.97954 0.876727
2751.827592233979 5.66383 0.909173
2752.217889578481 5.83036 0.911582
2752.608186922982 6.15317 0.92372
2752.998484267484 5.73733 0.904957
2753.388781611985 4.6906 0.864169
2753.779078956488 4.6346 0.860844
2754.169376300989 5.09684 0.884517
2754.55967364549 4.89972 0.876957
2754.949970989992 5.70375 0.903354
2755.340268334493 7.72812 0.983433
2755.730565678994 7.08073 0.961195
2756.120863023496 6.35732 0.934101
2756.511160367998 6.28985 0.935388
2756.9014577125 6.33047 0.934501
2757.291755057001 5.09193 0.88643
2757.682052401502 5.06061 0.892826
2758.072349746004 5.34622 0.902571
2758.462647090506 5.78164 0.922413
2758.852944435007 6.25714 0.936061
2759.243241779509 6.3047 0.935514
2759.63353912401 5.41075 0.902073
2760.023836468512 5.09404 0.889606
2760.414133813013 5.57524 0.908267
2760.804431157515 4.65963 0.877056
2761.194728502017 4.27054 0.860136
2761.585025846518 5.52254 0.905299
2761.975323191019 6.85119 0.956757
2762.365620535521 5.74375 0.920191
2762.755917880023 4.44139 0.870235
2763.146215224525 5.57172 0.912775
2763.536512569025 6.16237 0.934217
2763.926809913527 5.2411 0.896966
2764.317107258029 4.55575 0.869194
2764.707404602531 4.80623 0.884054
2765.097701947032 5.36893 0.90804
2765.487999291533 5.75719 0.920213
2765.878296636035 4.87043 0.884562
2766.268593980537 4.78615 0.882887
2766.658891325038 5.82058 0.923827
2767.04918866954 5.66019 0.9214
2767.439486014041 4.89468 0.893651
2767.829783358543 5.034 0.894417
2768.220080703044 4.43176 0.869778
2768.610378047546 3.97955 0.856909
2769.000675392048 5.47676 0.912246
2769.390972736549 5.4573 0.913116
2769.78127008105 5.8172 0.931377
2770.171567425552 6.35315 0.947091
2770.561864770053 6.0865 0.942375
2770.952162114555 6.47396 0.958695
2771.342459459057 6.00873 0.937138
2771.732756803558 5.82083 0.92547
2772.12305414806 4.62357 0.880005
2772.513351492562 4.65223 0.883254
2772.903648837063 5.74541 0.928605
2773.293946181565 6.29444 0.947336
2773.684243526066 6.23084 0.944384
2774.074540870568 4.65066 0.882083
2774.464838215069 4.65234 0.882871
2774.85513555957 4.37173 0.873659
2775.245432904073 4.14787 0.869127
2775.635730248575 4.86739 0.896481
2776.026027593075 3.70825 0.842811
2776.416324937577 3.85362 0.857129
2776.806622282079 4.22115 0.876123
2777.19691962658 4.49 0.882564
2777.587216971081 4.57676 0.884429
2777.977514315583 4.5137 0.88256
2778.367811660085 5.35028 0.917341
2778.758109004585 5.76811 0.939319
2779.148406349087 5.2957 0.923298
2779.538703693589 5.59061 0.93092
2779.929001038091 5.33056 0.921458
2780.319298382593 5.55954 0.929298
2780.709595727094 5.55518 0.92829
2781.099893071596 4.9799 0.909588
2781.490190416097 4.9743 0.910672
2781.880487760599 4.44658 0.887547
2782.2707851051 4.2954 0.879686
2782.661082449601 4.3484 0.883517
2783.051379794103 4.47163 0.888059
2783.441677138605 4.62647 0.894272
2783.831974483106 5.92571 0.946565
2784.222271827608 4.73076 0.896721
2784.61256917211 4.48728 0.887255
2785.002866516611 4.8919 0.911983
2785.393163861112 5.54444 0.936561
2785.783461205614 5.51003 0.930898
2786.173758550116 4.56482 0.894782
2786.564055894617 5.4967 0.924202
2786.954353239118 5.61703 0.926014
2787.34465058362 6.11439 0.954881
2787.734947928122 6.00171 0.952739
2788.125245272624 5.6636 0.936137
2788.515542617125 5.34289 0.925177
2788.905839961627 5.3846 0.923594
2789.296137306128 4.35843 0.882901
2789.68643465063 5.14592 0.919423
2790.076731995131 4.80387 0.902455
2790.467029339633 5.97657 0.952305
2790.857326684134 6.41509 0.970704
2791.247624028636 6.19131 0.96053
2791.637921373137 5.76108 0.946212
2792.028218717639 5.01485 0.916088
2792.41851606214 4.63922 0.900224
2792.808813406642 4.19514 0.88229
2793.199110751144 5.1231 0.920208
2793.589408095645 4.45874 0.894581
2793.979705440147 4.12913 0.877659
2794.370002784648 5.04688 0.915175
2794.76030012915 4.90681 0.916572
2795.150597473651 4.85798 0.916623
2795.540894818153 3.92095 0.878569
2795.931192162654 3.25378 0.853414
2796.321489507156 3.27915 0.851553
2796.711786851657 3.86155 0.878632
2797.102084196159 4.06063 0.88836
2797.492381540661 5.28812 0.937903
2797.882678885162 5.56777 0.94625
2798.272976229664 6.08978 0.963331
2798.663273574165 5.63448 0.947303
2799.053570918667 5.6083 0.95127
2799.443868263168 5.08875 0.934888
2799.83416560767 5.91746 0.968627
2800.224462952172 4.92118 0.925975
2800.614760296673 4.25831 0.901229
2801.005057641174 5.17787 0.937702
2801.395354985676 4.76792 0.927869
2801.785652330178 5.46971 0.957069
2802.175949674679 5.14128 0.939256
2802.56624701918 3.94978 0.891592
2802.956544363682 2.42139 0.825888
2803.346841708184 2.17448 0.810884
2803.737139052686 1.28142 0.769936
2804.127436397187 2.41302 0.825628
2804.517733741688 3.49997 0.873723
2804.90803108619 4.09956 0.906827
2805.298328430691 4.44574 0.925789
2805.688625775193 4.33941 0.917502
2806.078923119695 4.53482 0.924856
2806.469220464196 4.49024 0.926403
2806.859517808698 5.07024 0.94574
2807.249815153199 5.69867 0.971689
2807.640112497701 5.07241 0.949823
2808.030409842203 4.79105 0.935563
2808.420707186704 4.25316 0.917692
2808.811004531205 4.19901 0.912563
2809.201301875707 4.14846 0.906571
2809.591599220208 4.91408 0.936885
2809.98189656471 6.49646 1.0005
2810.372193909212 6.33521 0.99604
2810.762491253713 6.42181 1.00204
2811.152788598215 5.02008 0.945125
2811.543085942717 5.99862 0.97881
2811.933383287218 6.22627 0.989818
2812.32368063172 6.28476 0.993381
2812.713977976221 6.57136 1.0006
2813.104275320723 6.42122 0.990695
2813.494572665224 5.25259 0.946342
2813.884870009725 5.87689 0.972588
2814.275167354227 5.71182 0.962559
2814.665464698729 5.31765 0.948274
2815.05576204323 5.43594 0.950567
2815.446059387732 5.53459 0.949341
2815.836356732233 5.98584 0.966121
2816.226654076735 6.2407 0.978745
2816.616951421237 5.4203 0.950026
2817.007248765738 6.48016 0.99212
2817.39754611024 6.59325 0.99567
2817.787843454741 6.62373 1.00992
2818.178140799242 6.34565 1.0455
2818.568438143744 4.62141 1.06007
2818.958735488246 4.49318 1.04992
2819.349032832748 5.14483 1.08479
2819.739330177249 5.09742 1.08424
2820.129627521751 5.14586 1.08461
2820.519924866252 4.90242 1.07719
2820.910222210754 5.33548 1.09097
2821.300519555255 4.67438 1.05949
2821.690816899757 5.27726 1.09225
2822.081114244258 4.51821 1.05695
2822.47141158876 4.90983 1.0741
2822.861708933261 3.99539 1.03384
2823.252006277763 4.38813 1.05289
2823.642303622265 5.24088 1.08742
2824.032600966766 3.61664 1.01734
2824.422898311267 4.78815 1.07478
2824.813195655769 4.78126 1.06611
2825.203493000271 5.31279 1.0897
2825.593790344773 4.93639 1.07898
2825.984087689274 4.8122 1.06717
2826.374385033775 4.74037 1.06415
2826.764682378277 6.723 1.15358
2827.154979722779 5.94842 1.1169
2827.54527706728 5.55214 1.10319
2827.935574411781 5.71911 1.10992
2828.325871756283 6.51935 1.13716
2828.716169100785 6.97041 1.15876
2829.106466445286 6.59488 1.13489
2829.496763789788 6.63093 1.13764
2829.887061134289 6.43634 1.12992
2830.277358478791 6.2319 1.12512
2830.667655823292 7.66038 1.17965
2831.057953167794 6.66982 1.12499
2831.448250512295 5.37366 1.07552
2831.838547856797 6.86125 1.14199
2832.228845201299 6.91099 1.13214
2832.6191425458 7.1389 1.14288
2833.009439890302 6.75726 1.12693
2833.399737234803 6.31981 1.10174
2833.790034579305 6.34498 1.09919
2834.180331923806 5.66031 1.06656
2834.570629268308 4.57305 1.03849
2834.96092661281 5.25073 1.13524
2835.351223957311 5.70987 1.33247
2835.741521301812 6.9059 1.39693
2836.131818646314 6.18502 1.34662
2836.522115990816 6.77355 1.37161
2836.912413335317 6.92094 1.37274
2837.302710679818 6.27665 1.344
2837.69300802432 5.07327 1.2638
2838.083305368822 5.15103 1.28007
2838.473602713323 4.74099 1.28239
2838.863900057825 3.98055 1.348
2839.254197402327 3.8068 1.66562
2839.644494746828 6.14417 1.82935
2840.034792091329 5.03239 1.73734
2840.425089435831 5.17597 1.75869
2840.815386780333 4.85393 1.74341
2841.205684124834 4.87048 1.74478
2841.595981469335 3.08781 1.60869
2841.986278813837 3.70376 1.66862
2842.376576158339 3.67348 1.66255
2842.766873502841 3.97088 1.68765
2843.157170847342 3.75988 1.68735
2843.547468191844 2.49712 1.56819
2843.937765536345 3.02155 1.60502
2844.328062880847 5.2742 1.77898
2844.718360225348 4.02074 1.66546
2845.10865756985 4.88395 1.72386
2845.498954914351 6.81963 1.87822
2845.889252258853 6.92322 1.87313
2846.279549603354 4.67563 1.7012
2846.669846947856 5.33152 1.75228
2847.060144292358 4.46539 1.68014
2847.45044163686 6.65767 1.82168
2847.84073898136 6.61433 1.82737
2848.231036325862 5.05933 1.72998
2848.621333670364 6.19222 1.78709
2849.011631014865 6.42668 1.80965
2849.401928359366 6.98613 1.84748
2849.792225703868 5.54001 1.72903
2850.18252304837 5.16892 1.69515
2850.572820392872 6.47583 1.78873
2850.963117737373 7.15647 1.8455
2851.353415081875 7.13911 1.83322
2851.743712426376 6.34611 1.77171
2852.134009770878 6.63988 1.77839
2852.524307115379 3.97938 1.56
2852.914604459881 3.00113 1.49358
2853.304901804382 3.11717 1.54099
2853.695199148884 4.31328 1.90774
2854.085496493385 2.63435 2.24889
2854.475793837887 3.4054 2.35798
2854.866091182388 6.26629 2.63565
2855.25638852689 3.80157 2.34919
2855.646685871392 4.74791 2.44289
2856.036983215893 5.49609 2.52718
2856.427280560395 6.85623 2.64436
2856.817577904896 7.42157 2.69918
2857.207875249397 6.34351 2.62033
2857.598172593899 6.53234 2.63065
2857.988469938401 5.53747 2.52341
2858.378767282903 3.82536 2.34582
2858.769064627404 6.00433 2.53646
2859.159361971906 6.44502 2.60368
2859.549659316407 6.73084 2.66556
2859.939956660909 4.34612 2.41674
2860.33025400541 3.69441 2.35016
2860.720551349912 6.38457 2.60497
2861.110848694413 3.43766 2.29076
2861.501146038915 4.94574 2.46397
2861.891443383416 6.33618 2.62168
2862.281740727918 9.63706 2.92881
2862.67203807242 6.05537 2.56969
2863.062335416921 6.75949 2.6685
2863.452632761422 5.88153 2.57528
2863.842930105924 7.8739 2.72385
2864.233227450426 7.40484 2.67518
2864.623524794927 8.8189 2.83565
2865.013822139429 8.26498 2.78798
2865.40411948393 6.14145 2.55227
2865.794416828432 4.87216 2.37659
2866.184714172934 6.73237 2.53886
2866.575011517435 6.80365 2.5318
2866.965308861936 5.87616 2.46837
2867.355606206438 6.08065 2.47545
2867.745903550939 7.3747 2.56875
2868.136200895441 9.49075 2.77287
2868.526498239943 7.78418 2.59276
2868.916795584444 7.10995 2.5117
2869.307092928946 10.7284 2.85847
2869.697390273447 6.88182 2.4488
2870.087687617949 10.2832 2.74725
2870.477984962451 10.7493 2.78625
2870.868282306952 7.87909 2.51243
2871.258579651454 8.53575 2.57695
2871.648876995955 7.79622 2.48925
2872.039174340457 8.53803 2.58342
2872.429471684957 9.0969 2.77739
2872.81976902946 9.08296 2.8312
2873.210066373961 0 0
2873.600363718463 0 0
2873.990661062965 0 0
2874.380958407466 0 0
2874.771255751967 0 0
2875.161553096469 0 0
2875.551850440971 0 0
2875.942147785472 0 0
2876.332445129973 0 0
2876.722742474475 0 0
2877.113039818977 0 0
2877.503337163478 0 0
2877.89363450798 0 0
2878.283931852482 0 0
2878.674229196983 0 0
2879.064526541485 0 0
2879.454823885986 0 0
2879.845121230488 0 0
2880.235418574989 0 0
2880.62571591949 0 0
2881.016013263992 0 0
2881.406310608494 0 0
2881.796607952996 0 0
2882.186905297497 0 0
2882.577202641999 0 0
2882.9674999865 0 0
2883.357797331002 0 0
2883.748094675503 0 0
2884.138392020005 0 0
2884.528689364506 0 0
2884.918986709008 0 0
2885.309284053509 0 0
2885.699581398011 0 0
2886.089878742513 0 0
2886.480176087015 0 0
2886.870473431515 0 0
2887.260770776017 0 0
2887.651068120518 0 0
2888.041365465021 0 0
2888.431662809522 0 0
2888.821960154023 0 0
2889.212257498525 0 0
2889.602554843027 0 0
2889.992852187528 0 0
2890.38314953203 0 0
2890.773446876531 0 0
2891.163744221033 0 0
2891.554041565534 0 0
2891.944338910036 0 0
2892.334636254538 0 0
2892.724933599039 0 0
2893.11523094354 0 0
2893.505528288042 0 0
2893.895825632543 0 0
2894.286122977045 0 0
2894.676420321547 0 0
2895.066717666048 0 0
2895.45701501055 0 0
2895.847312355051 0 0
2896.237609699552 0 0
2896.627907044054 0 0
2897.018204388556 0 0
2897.408501733058 0 0
2897.798799077559 0 0
2898.18909642206 0 0
2898.579393766562 0 0
2898.969691111064 0 0
2899.359988455565 0 0
2899.750285800066 0 0
2900.140583144568 0 0
2900.53088048907 0 0
2900.921177833571 0 0
2901.311475178073 0 0
2901.701772522575 0 0
2902.092069867076 0 0
2902.482367211577 0 0
2902.872664556079 0 0
